53,2,34.746
53,2,33.754
53,3,34.491
53,3,34.86
53,-10,34.2881
53,2,34.729
53,3,34.957
53,3,34.873
53,2,34.34
53,4,32.862
53,4,32.6753
53,4,31.597
53,4,31.765
53,4,32.7784
53,-18,35.4135
53,4,35.1892
53,3,34.6453
53,4,34.6066
53,4,32.8894
53,2,34.954
53,4,34.4474
53,2,34.377
53,4,34.9495
53,4,31.1243
53,5,29.976
53,4,34.5343
53,3,35.017
53,3,34.046
53,3,34.471
53,2,34.173
53,4,34.2846
53,4,33.131
53,3,35.067
53,5,25.68
53,5,27.731
53,5,27.73
53,3,35.344
53,-11,35.2239
53,3,35.035
53,-13,35.4134
53,4,34.6031
53,-10,34.4704
53,4,34.919
53,4,34.79
53,3,35.251
53,4,35.0612
53,3,34.657
53,4,34.9167
53,4,
53,4,29.5569
53,3,35.1278
53,4,32.8211
53,-15,35.4306
53,-16,35.2998
53,3,35.224
53,-14,35.4209
53,-14,35.4198
53,-12,35.4431
53,-12,35.4038
53,-15,35.4092
53,4,31.9314
53,-15,35.4506
53,-13,35.4427
53,3,34.8605
53,4,34.934
53,-13,35.4481
53,2,34.127
53,-12,35.3764
53,-12,35.4003
53,-11,35.4106
53,3,35.2588
53,-10,35.1521
53,4,33.498
53,2,34.262
53,3,34.821
53,3,34.921
53,2,34.492
53,3,34.4729
53,4,34.0861
53,2,33.848
53,2,34.505
53,2,33.856
53,3,35.019
53,4,34.4
53,4,32.6519
53,4,32.341
53,2,34.117
53,-12,35.5072
53,4,34.1355
53,4,35.063
53,2,34.475
53,2,33.929
53,2,34.249
53,3,34.457
53,3,35.036
53,2,34.238
53,3,34.539
53,3,35.1341
53,4,34.824
53,3,35.3049
53,2,34.129
53,4,35.061
53,4,33.4125
53,4,35.2073
53,4,33.379
53,4,33.79
53,3,34.6778
53,3,34.9975
53,4,35.199
53,2,33.924
53,3,34.5258
53,4,32.466
53,3,34.533
53,3,34.51
53,2,33.3954
53,4,35.2513
53,2,34.335
53,-14,35.3491
53,-15,35.209
53,4,33.6859
53,2,34.0556
53,-10,34.9773
53,4,34.931
53,2,34.159
53,5,32.869
53,-10,34.9648
53,4,34.356
53,-15,35.3422
53,3,34.114
53,-10,35.1378
53,-13,35.334
53,-11,35.2227
53,-11,35.1535
53,-10,35.1411
53,4,34.1707
53,-13,35.3398
53,-14,35.3034
53,-15,35.3938
53,-10,34.7728
53,-12,35.3506
53,-11,35.1349
53,-11,34.7902
53,3,34.505
53,-10,35.1194
53,-10,35.208
53,-12,35.4874
53,-15,35.4805
53,-15,35.4178
53,-13,35.3736
53,-12,35.4137
53,-16,35.4621
53,-16,35.4576
53,-15,35.4466
53,-15,35.4149
53,-15,35.4111
53,-15,35.4179
53,-12,35.4061
53,4,34.944
53,-16,35.1655
53,-16,35.3293
53,-15,35.4134
53,-11,35.4253
53,-11,35.2838
53,-11,35.4488
53,-10,34.711
53,-15,35.4404
53,-14,35.3517
53,-14,35.3507
53,-14,35.4528
53,-10,35.0621
53,-9,34.6058
53,4,35.2273
53,4,35.031
53,-9,34.4851
53,4,34.8467
53,3,34.414
53,-16,35.4045
53,3,34.4805
53,3,34.2028
53,3,34.2355
53,3,34.5855
53,3,34.4972
53,-16,35.3106
53,1,33.781
53,1,34.123
53,4,35.236
53,-9,34.2145
53,-16,35.4521
53,-10,34.0032
53,-10,34.1252
53,-16,35.455
53,4,34.59
53,2,34.579
53,-9,33.9915
53,3,35.056
53,5,33.065
53,3,34.3803
53,4,35.2631
53,4,35.0148
53,2,34.542
53,4,35.1911
53,4,34.1394
53,3,34.534
53,2,34.556
53,5,32.889
53,4,35.062
53,-9,33.8518
53,1,34.433
53,-9,34.009
53,4,35.1287
53,2,34.27
53,4,34.835
53,4,31.9797
53,4,35.1191
53,-9,33.5629
53,-9,34.167
53,2,34.59
53,3,34.687
53,2,34.327
53,-9,34.2856
53,4,35.006
53,-12,35.5104
53,-9,34.2066
53,-9,34.269
53,-9,34.3522
53,-9,34.3717
53,-9,34.4083
53,5,34.1646
53,4,35.242
53,3,34.711
53,-9,34.1913
53,-9,33.6805
53,-11,35.4689
53,2,34.56
53,3,35.151
53,-9,34.1147
53,-14,35.3989
53,-13,35.4029
53,-9,34.1875
53,-15,35.3337
53,3,34.5
53,3,34.693
53,-15,35.2778
53,-10,33.5993
53,1,33.919
53,-10,34.4166
53,-10,34.2585
53,-9,30.5579
53,2,34.544
53,4,34.983
53,4,35.055
53,-9,32.4766
53,1,33.873
53,3,34.1559
53,-14,35.3854
53,-16,35.3378
53,-14,35.346
53,-12,35.4525
53,-12,35.4299
53,-10,34.366
53,4,35.118
53,-15,35.3706
53,-12,35.447
53,1,34.162
53,-15,35.3296
53,-13,35.3578
53,-13,35.3871
53,4,35.09
53,-10,33.8434
53,-10,34.4735
53,-9,33.4175
53,3,34.473
53,1,34.619
53,-10,34.4515
53,-10,33.8072
53,-9,34.2515
53,-9,34.2247
53,3,34.521
53,3,34.68
53,-9,29.8057
53,-16,35.4463
53,-16,35.4699
53,-16,35.1495
53,3,34.2749
53,2,34.615
53,3,34.1258
53,-9,29.0719
53,-9,28.7894
53,3,34.704
53,4,34.847
53,4,35.1169
53,-9,19.3015
53,4,35.0038
53,5,32.9321
53,4,35.12
53,4,35.1
53,-9,17.1721
53,3,34.5311
53,1,34.557
53,1,34.56
53,2,34.5912
53,4,35.0935
53,3,34.6347
53,4,34.1869
53,2,34.1947
53,3,34.4232
53,4,34.944
53,4,35.186
53,4,35.19
53,3,34.731
53,4,34.1746
53,3,34.1164
53,1,33.31
53,1,33.312
53,4,34.8386
53,4,34.4785
53,4,35.0228
53,3,34.1511
53,2,34.5833
53,5,33.249
53,2,34.5931
53,2,34.365
53,4,34.771
53,1,34.535
53,3,34.432
53,4,34.9221
53,3,34.1923
53,4,35.164
53,2,34.3747
53,4,35.0517
53,3,34.351
53,2,34.453
53,4,34.533
53,5,33.3
53,4,34.733
53,2,34.3831
53,4,34.973
53,4,34.54
53,3,34.306
53,5,35.2818
53,1,34.386
53,4,35.091
53,3,34.265
53,3,34.532
53,4,34.724
53,4,34.4599
53,3,34.606
53,2,34.3931
53,3,34.5337
53,4,34.0006
53,-12,35.4272
53,3,34.203
53,-15,35.3513
53,-15,35.391
53,-13,35.4144
53,5,33.3432
53,-14,35.3546
53,4,34.155
53,-16,35.3699
53,-13,35.4167
53,2,34.617
53,-13,35.325
53,3,34.686
53,-10,34.7835
53,-15,35.322
53,1,34.047
53,2,34.605
53,2,34.431
53,1,34.185
53,5,33.795
53,1,34.594
53,-16,35.2135
53,-14,35.3537
53,1,33.839
53,-16,35.5397
53,-16,35.3296
53,1,34.324
53,2,34.693
53,2,34.479
53,1,34.001
53,1,34.29
53,4,34.6661
53,1,34.249
53,1,34.171
53,3,34.542
54,1,34.2859
54,6,32.1035
54,2,34.5509
54,3,34.45
54,3,34.373
54,1,34.654
54,4,34.571
54,3,34.348
54,2,34.5
54,5,34.163
54,5,34.343
54,6,33.244
54,1,34.653
54,3,34.457
54,6,32.088
54,4,34.938
54,5,33.872
54,1,
54,4,34.653
54,3,34.1641
54,3,34.4399
54,4,34.2029
54,1,
54,1,34.707
54,4,34.5335
54,1,34.706
54,4,34.747
54,2,34.709
54,2,34.597
54,3,34.5988
54,5,35.027
54,5,33.731
54,1,34.599
54,5,34.7131
54,2,34.6389
54,2,34.629
54,1,34.602
54,5,34.2323
54,4,34.597
54,4,34.5676
54,1,34.654
54,4,34.4797
54,5,34.1591
54,2,34.683
54,-10,34.8375
54,4,34.545
54,4,34.6257
54,3,34.596
54,6,32.655
54,3,34.4385
54,3,34.624
54,6,32.471
54,7,31.311
54,2,34.601
54,7,29.329
54,7,32.429
54,-12,35.3942
54,1,34.742
54,-14,35.4062
54,3,34.1392
54,5,34.318
54,5,33.7836
54,-16,35.375
54,-17,35.4611
54,-17,35.3001
54,-12,35.3502
54,-12,35.3469
54,-11,35.3237
54,-11,35.2396
54,2,34.4702
54,-14,35.3702
54,-14,35.3121
54,-12,35.3359
54,-12,35.3307
54,-11,34.7587
54,6,32.0619
54,-11,35.0282
54,-10,34.7723
54,2,34.702
54,-14,35.3353
54,-12,35.3515
54,-16,35.358
54,1,34.637
54,2,34.4337
54,3,34.629
54,3,34.452
54,0,34.602
54,5,34.873
54,7,32.28
54,-13,35.3415
54,-10,34.884
54,2,34.572
54,4,32.1614
54,1,34.5664
54,1,
54,5,33.4251
54,2,34.4527
54,3,34.52
54,-15,35.2572
54,3,34.475
54,3,34.5341
54,6,34.1229
54,7,32.068
54,1,34.682
54,7,32.093
54,5,34.501
54,4,34.5174
54,2,34.5623
54,5,34.5292
54,6,31.9147
54,3,34.5012
54,-10,34.3648
54,5,34.7305
54,5,33.0364
54,4,34.3285
54,6,32.2069
54,4,34.754
54,2,34.3215
54,7,32.681
54,2,34.0312
54,6,32.53
54,7,32.1309
54,2,34.4986
54,3,34.4531
54,0,
54,3,34.4871
54,4,34.0912
54,6,33.9649
54,7,32.6998
54,7,33.417
54,2,34.53
54,3,34.4583
54,5,34.322
54,-11,35.285
54,3,34.487
54,4,34.382
54,5,34.544
54,6,34.2019
54,4,34.57
54,6,33.75
54,3,34.1613
54,5,34.6092
54,1,34.4007
54,4,34.1938
54,6,33.343
54,3,34.66
54,4,34.5605
54,7,32.24
54,2,34.5914
54,6,32.572
54,7,31.751
54,7,32.179
54,1,34.4659
54,2,34.7079
54,7,32.573
54,7,32.721
54,1,34.499
54,1,34.2932
54,2,34.5195
54,3,34.5356
54,5,34.0973
54,7,31.902
54,2,34.4656
54,5,34.394
54,7,32.387
54,2,34.664
54,7,32.316
54,7,32.504
54,7,32.075
54,8,32.411
54,7,32.62
54,6,34.0981
54,7,32.096
54,7,32.8312
54,7,32.066
54,1,34.709
54,2,34.585
54,5,34.448
54,6,34.299
54,8,32.697
54,7,32.3497
54,4,34.734
54,6,32.778
54,6,32.79
54,7,32.4788
54,1,34.722
54,4,34.5149
54,6,34.442
54,7,32.689
54,1,34.72
54,7,31.2311
54,1,34.509
54,5,34.1575
54,2,34.591
54,7,33.361
54,7,32.67
54,3,34.7604
54,3,34.728
54,6,33.8895
54,7,32.493
54,3,34.562
54,7,33.887
54,7,31.078
54,7,33.923
54,1,34.6515
54,4,34.5668
54,7,32.481
54,8,32.3859
54,8,32.5316
54,1,34.733
54,8,32.68
54,8,31.824
54,1,34.601
54,3,34.5691
54,8,33.052
54,6,34.224
54,6,33.552
54,5,34.767
54,5,34.597
54,5,34.795
54,3,34.535
54,6,32.635
54,6,32.64
54,7,32.0172
54,7,32.3508
54,7,32.3326
54,8,32.387
54,0,34.63
54,5,34.355
54,5,34.0442
54,7,32.344
54,6,34.965
54,4,34.502
54,4,34.439
54,5,34.617
54,6,33.7167
54,4,34.7203
54,4,34.5022
54,3,34.6001
54,5,34.386
54,0,34.422
54,6,33.117
54,6,32.006
54,6,32.01
54,5,34.3175
54,5,34.388
54,7,32.9754
54,5,34.356
54,7,33.2623
54,-10,34.7042
54,4,34.5823
54,-11,35.3359
54,7,31.566
54,6,34.2179
54,6,33.714
54,7,31.57
54,0,34.416
54,7,32.771
54,4,34.572
54,0,34.421
54,8,32.7793
54,7,32.713
54,5,34.543
54,5,34.656
54,1,
54,6,34.797
54,7,31.8794
54,5,34.1856
54,6,34.4298
54,2,34.575
54,5,34.2776
54,5,34.4461
54,6,33.762
54,-17,35.4015
54,4,33.9011
54,5,34.555
54,7,33.1747
54,0,34.485
54,5,34.4838
54,0,
54,7,32.848
54,6,34.204
54,1,34.61
54,6,33.935
54,1,34.5
54,5,34.399
54,7,33.2205
54,3,34.4612
54,7,34.41
54,5,34.576
54,5,34.581
54,5,34.563
54,3,34.4975
54,7,33.1
54,1,34.3069
54,6,34.697
54,7,33.211
54,6,34.2
54,7,32.473
54,7,33.585
54,7,32.781
54,7,33.495
54,7,32.981
54,1,34.744
54,1,34.555
54,6,33.481
54,6,34.412
54,7,32.378
54,7,33.8374
54,7,32.8385
54,1,34.54
54,6,34.0189
54,6,33.036
54,8,32.43
54,0,
54,5,34.2687
54,6,34.1341
54,3,34.372
54,7,32.224
54,4,34.306
54,8,31.839
54,-13,35.4032
54,7,32.88
54,8,33.103
54,7,32.3966
54,1,34.4111
54,5,34.411
54,1,34.619
54,7,32.912
54,5,34.115
54,1,34.577
54,5,34.486
54,-11,35.3771
54,6,33.6837
54,2,34.536
54,1,34.741
54,6,34.336
54,5,34.458
54,7,34.766
54,1,34.623
54,5,34.488
54,5,34.466
54,6,34.247
54,7,33.218
54,2,34.576
54,8,32.995
54,0,34.158
54,1,34.342
54,3,34.459
54,4,34.489
54,5,34.347
54,6,34.599
54,7,33.351
54,8,32.333
54,8,30.903
54,8,33.049
54,8,32.866
54,6,33.965
54,5,34.438
54,-10,34.6836
54,-10,34.5846
54,7,33.676
54,7,32.924
54,8,32.212
54,7,33.11
54,7,33.106
54,7,33.133
54,7,33.165
54,-13,35.4064
54,8,33.16
54,8,32.058
54,8,31.78
54,8,33.021
54,8,33.203
54,8,31.979
54,4,34.669
54,4,34.67
54,8,32.402
54,4,34.601
54,8,33.227
54,8,32.033
54,8,32.23
54,8,32.959
54,6,34.555
54,8,32.906
54,-13,35.4071
54,2,34.62
54,-10,32.4295
54,7,33.233
54,1,
54,4,34.455
54,8,31.383
54,8,33.013
54,8,33.012
54,8,32.867
54,8,33.35
54,8,33.091
54,8,32.8647
54,1,
54,4,34.6386
54,6,34.425
54,8,32.685
54,3,34.5881
54,8,32.731
54,8,33.7058
54,0,
54,5,34.041
54,8,33.353
54,8,33.109
54,3,34.588
54,8,32.898
54,3,34.5534
54,6,33.639
54,-13,35.3864
54,8,32.752
54,0,
54,3,34.1573
54,-10,33.1013
54,4,34.5589
54,8,32.607
54,-15,35.4454
54,7,33.2454
54,-14,35.4133
54,-12,35.3992
54,7,33.476
54,-11,35.4024
54,-13,35.3796
54,5,34.5422
54,7,34.1833
54,7,34.035
54,8,31.7245
54,-16,35.3444
54,1,34.62
54,5,33.834
54,8,33.391
54,2,34.6123
54,4,34.355
54,6,33.664
54,6,33.66
54,7,33.506
54,7,32.357
54,7,32.759
54,7,33.664
54,8,32.894
54,8,33.2648
54,0,34.538
54,8,33.041
54,4,34.0119
54,6,33.892
54,-12,35.4185
54,8,32.722
54,8,32.342
54,8,32.983
54,8,32.875
54,8,30.775
54,3,34.4969
54,3,34.711
54,2,33.8238
54,2,34.5747
54,4,34.736
54,5,34.1368
54,3,34.529
54,1,34.598
54,0,34.3307
54,8,33.284
54,8,33.28
54,1,34.5072
54,1,34.746
54,8,33.0056
54,-17,35.3718
54,4,34.843
54,7,32.875
54,8,33.623
54,5,34.582
54,8,28.62
